"","sample_date","measuring_period","wwtp","IAV_gc_per_mL_WW","IBV_gc_per_mL_WW","influenza_type","observation_units","observation","date_2","is_observation"
"523",2022-03-08,NA,NA,NA,NA,NA,NA,0,NA,NA
"524",2022-03-09,NA,NA,NA,NA,NA,NA,0,NA,NA
"525",2022-03-10,NA,NA,NA,NA,NA,NA,0,NA,NA
"526",2022-03-11,NA,NA,NA,NA,NA,NA,0,NA,NA
"527",2022-03-12,NA,NA,NA,NA,NA,NA,0,NA,NA
"528",2022-03-13,NA,NA,NA,NA,NA,NA,0,NA,NA
"529",2022-03-14,"2021/22","ARA Werdhölzli",50.08969489,0,"IBV","gc_per_day_norm",0,2022-03-14,TRUE
"530",2022-03-15,NA,NA,NA,NA,NA,NA,0.0159638106540482,NA,NA
"531",2022-03-16,NA,NA,NA,NA,NA,NA,0.0165196752964716,NA,NA
"532",2022-03-17,NA,NA,NA,NA,NA,NA,0.00881570229065916,NA,NA
"533",2022-03-18,"2021/22","ARA Werdhölzli",23.89268104,0,"IBV","gc_per_day_norm",0,2022-03-18,TRUE
"534",2022-03-19,NA,NA,NA,NA,NA,NA,0,NA,NA
"535",2022-03-20,NA,NA,NA,NA,NA,NA,0,NA,NA
"536",2022-03-21,"2021/22","ARA Werdhölzli",44.310039235,0,"IBV","gc_per_day_norm",0,2022-03-21,TRUE
"537",2022-03-22,NA,NA,NA,NA,NA,NA,0.00532982599326914,NA,NA
"538",2022-03-23,NA,NA,NA,NA,NA,NA,0.00928970964262564,NA,NA
"539",2022-03-24,NA,NA,NA,NA,NA,NA,0.00860473847066932,NA,NA
"540",2022-03-25,"2021/22","ARA Werdhölzli",30.42683585,0,"IBV","gc_per_day_norm",0,2022-03-25,TRUE
"541",2022-03-26,NA,NA,NA,NA,NA,NA,0,NA,NA
"542",2022-03-27,NA,NA,NA,NA,NA,NA,0,NA,NA
"543",2022-03-28,"2021/22","ARA Werdhölzli",20.277863755,0,"IBV","gc_per_day_norm",0,2022-03-28,TRUE
"544",2022-03-29,NA,NA,NA,NA,NA,NA,0.0622211088444733,NA,NA
"545",2022-03-30,NA,NA,NA,NA,NA,NA,0.133737879866434,NA,NA
"546",2022-03-31,NA,NA,NA,NA,NA,NA,0.174144096466158,NA,NA
"547",2022-04-01,NA,NA,NA,NA,NA,NA,0.143033542043921,NA,NA
"548",2022-04-02,"2021/22","ARA Werdhölzli",11.37317262,0,"IBV","gc_per_day_norm",0,2022-04-02,TRUE
"549",2022-04-03,NA,NA,NA,NA,NA,NA,0,NA,NA
"550",2022-04-04,NA,NA,NA,NA,NA,NA,0,NA,NA
"551",2022-04-05,"2021/22","ARA Werdhölzli",45.35095764,0,"IBV","gc_per_day_norm",0,2022-04-05,TRUE
"552",2022-04-06,NA,NA,NA,NA,NA,NA,0.913699816231944,NA,NA
"553",2022-04-07,NA,NA,NA,NA,NA,NA,1.92989847943582,NA,NA
"554",2022-04-08,"2021/22","ARA Werdhölzli",16.8022398425,1.034884401,"IBV","gc_per_day_norm",2.42150887869806,2022-04-08,TRUE
"555",2022-04-09,NA,NA,NA,NA,NA,NA,1.9659646666718,NA,NA
"556",2022-04-10,NA,NA,NA,NA,NA,NA,0.958782550276925,NA,NA
"557",2022-04-11,"2021/22","ARA Werdhölzli",32.47483905,0,"IBV","gc_per_day_norm",0,2022-04-11,TRUE
"558",2022-04-12,NA,NA,NA,NA,NA,NA,0,NA,NA
"559",2022-04-13,NA,NA,NA,NA,NA,NA,0,NA,NA
"560",2022-04-14,NA,NA,NA,NA,NA,NA,0,NA,NA
"561",2022-04-15,"2021/22","ARA Werdhölzli",17.06510921,0,"IBV","gc_per_day_norm",0,2022-04-15,TRUE
"562",2022-04-16,NA,NA,NA,NA,NA,NA,0.0881195415937093,NA,NA
"563",2022-04-17,NA,NA,NA,NA,NA,NA,0.0613947625857811,NA,NA
"564",2022-04-18,"2021/22","ARA Werdhölzli",23.380738285,0,"IBV","gc_per_day_norm",0,2022-04-18,TRUE
"565",2022-04-19,NA,NA,NA,NA,NA,NA,0,NA,NA
"566",2022-04-20,NA,NA,NA,NA,NA,NA,0,NA,NA
"567",2022-04-21,NA,NA,NA,NA,NA,NA,0,NA,NA
"568",2022-04-22,"2021/22","ARA Werdhölzli",21.3156867525,0,"IBV","gc_per_day_norm",0,2022-04-22,TRUE
"569",2022-04-23,NA,NA,NA,NA,NA,NA,0.007222913245386,NA,NA
"570",2022-04-24,NA,NA,NA,NA,NA,NA,0.0057783305963088,NA,NA
"571",2022-04-25,"2021/22","ARA Werdhölzli",14.637943524,0,"IBV","gc_per_day_norm",0,2022-04-25,TRUE
