"","date","observed_incidence","CI_down_observed_incidence","CI_up_observed_incidence","smoothed_incidence","CI_down_smoothed_incidence","CI_up_smoothed_incidence","deconvolved_incidence","CI_down_deconvolved_incidence","CI_up_deconvolved_incidence","Re_estimate","CI_down_Re_estimate","CI_up_Re_estimate","Re_highHPD","Re_lowHPD","bootstrapped_CI_down_Re_estimate","bootstrapped_CI_up_Re_estimate","observation_type","influenza_type","measuring_period"
"507",2022-01-07,0,0,1.11577595739657,0.128188470897095,0,0.429093167007665,0.0339476325102246,0,0.353029471108092,NA,NA,NA,NA,NA,NA,NA,"ARA Werdhölzli","IBV","2021/22"
"508",2022-01-08,0,0,0.766548714430513,0.0869391007116192,0,0.372096012115864,0.0559477586669933,0,0.397514230326291,NA,NA,NA,NA,NA,NA,NA,"ARA Werdhölzli","IBV","2021/22"
"509",2022-01-09,0.0238866066552955,0.0238866066552955,0.0238866066552955,0.0475127049973684,0,0.324794082345932,0.0892239242648476,0,0.457540477582119,NA,NA,NA,NA,NA,NA,NA,"ARA Werdhölzli","IBV","2021/22"
"510",2022-01-10,0,0,0,0.0209355733941932,0,0.292210730482657,0.131171450189456,0,0.536851434355544,NA,NA,NA,NA,NA,NA,NA,"ARA Werdhölzli","IBV","2021/22"
"511",2022-01-11,0,0,0.532257423746587,0.0125302221202284,0,0.274667439676075,0.185909542827425,0,0.624856251421209,NA,NA,NA,NA,NA,NA,NA,"ARA Werdhölzli","IBV","2021/22"
"512",2022-01-12,0,0,0.513575353299082,0.0061402747462361,0,0.258605528601227,0.255815290539967,0,0.722010339018806,NA,NA,NA,NA,NA,NA,NA,"ARA Werdhölzli","IBV","2021/22"
"513",2022-01-13,0,0,0.743785089972617,0.00375207576994656,0,0.249764043074934,0.343012293041254,0,0.831993447225573,NA,NA,NA,NA,NA,NA,NA,"ARA Werdhölzli","IBV","2021/22"
"514",2022-01-14,0,0,0.726453604734749,0.00698143191084738,0,0.258438932397229,0.428260180517242,0,0.93610338033251,NA,NA,NA,NA,NA,NA,NA,"ARA Werdhölzli","IBV","2021/22"
"515",2022-01-15,0.00788094727115536,0,0.771279785927658,0.0121752585089343,0,0.280235823153949,0.49980165291791,0,1.01461869861364,NA,NA,NA,NA,NA,NA,NA,"ARA Werdhölzli","IBV","2021/22"
"516",2022-01-16,0.00917948619250932,0.00917948619250932,0.00917948619250932,0.0238554758894717,0,0.312172341773319,0.574322953416223,0.0621025446343544,1.08654336219809,NA,NA,NA,NA,NA,NA,NA,"ARA Werdhölzli","IBV","2021/22"
"517",2022-01-17,0,0,0,0.0462452462687322,0,0.356767042808351,0.634381295946377,0.120989032659405,1.14777355923335,NA,NA,NA,NA,NA,NA,NA,"ARA Werdhölzli","IBV","2021/22"
