"","date","observed_incidence","CI_down_observed_incidence","CI_up_observed_incidence","smoothed_incidence","CI_down_smoothed_incidence","CI_up_smoothed_incidence","deconvolved_incidence","CI_down_deconvolved_incidence","CI_up_deconvolved_incidence","Re_estimate","CI_down_Re_estimate","CI_up_Re_estimate","Re_highHPD","Re_lowHPD","bootstrapped_CI_down_Re_estimate","bootstrapped_CI_up_Re_estimate","observation_type","influenza_type","measuring_period","max_incidence","scaling_type"
"760",2021-12-18,550.532592540166,0,3728.90156255617,803.362238083097,0,1771.10238584711,691.167979316649,0,1562.03832586577,0.905757679800132,0.710165052970675,1.10135030662959,0.943754830737531,0.86853075077006,0.710165052970675,1.10135030662959,"ARA Basel","IAV","2021/22",2683,"Minimum measurement is 100 cases"
"761",2021-12-19,699.371859296482,0,5020.84976784165,761.988327087847,0,1703.60849798042,631.651071893642,0,1445.67313836871,0.867358634940824,0.664419168660935,1.07029810122071,0.905149256544706,0.830363001316552,0.664419168660935,1.07029810122071,"ARA Basel","IAV","2021/22",2683,"Minimum measurement is 100 cases"
"762",2021-12-20,848.211126052799,0,3440.24222967237,714.410311950671,0,1600.78900859938,571.668340581557,0,1352.09164685978,0.833958033970276,0.630938315088017,1.03697775285253,0.871925967911419,0.796823928903505,0.630938315088017,1.03697775285253,"ARA Basel","IAV","2021/22",2683,"Minimum measurement is 100 cases"
"763",2021-12-21,761.977434118952,0,2989.99513268498,658.599291674312,0,1487.25129091681,515.081160784203,0,1194.7525965373,0.805235571447324,0.602606461398432,1.00786468149622,0.843749263733828,0.767609485440446,0.602606461398432,1.00786468149622,"ARA Basel","IAV","2021/22",2683,"Minimum measurement is 100 cases"
"764",2021-12-22,675.743742185104,0,1607.91266261505,600.401130180265,0,1394.55385184608,463.838929872009,0,1044.84232550783,0.783626922488782,0.582264916660384,0.984988928317181,0.82310684660226,0.745104262031683,0.582264916660384,0.984988928317181,"ARA Basel","IAV","2021/22",2683,"Minimum measurement is 100 cases"
"765",2021-12-23,589.510050251256,0,1571.23895337504,543.436853856588,0,1251.9231809891,411.959735930318,0,917.63507025581,0.766241111083011,0.557642611292791,0.97483961087323,0.807028545109443,0.726497173572381,0.557642611292791,0.97483961087323,"ARA Basel","IAV","2021/22",2683,"Minimum measurement is 100 cases"
"766",2021-12-24,503.276358317409,0,1910.95016653285,491.01340763894,0,1106.19060928166,365.511063974179,0,814.585712121788,0.751731025278393,0.526602347354796,0.97685970320199,0.794119631708662,0.710489497680879,0.526602347354796,0.97685970320199,"ARA Basel","IAV","2021/22",2683,"Minimum measurement is 100 cases"
"767",2021-12-25,417.042666383561,0,1544.50876514571,438.125798232038,0,976.935484946796,328.712905425906,0,762.748448427329,0.741620405688056,0.496654140625277,0.986586670750836,0.785954578341098,0.698556106886362,0.496654140625277,0.986586670750836,"ARA Basel","IAV","2021/22",2683,"Minimum measurement is 100 cases"
"768",2021-12-26,330.808974449713,0,1957.13055814705,389.623498217526,0,856.945648310008,290.978720248174,0,685.97723031429,0.73522518130371,0.470651770931813,0.999798591675608,0.781836739929455,0.690027121834262,0.470651770931813,0.999798591675608,"ARA Basel","IAV","2021/22",2683,"Minimum measurement is 100 cases"
"769",2021-12-27,281.902470096964,0,1023.57818132896,350.231859309201,0,786.385584450336,259.120466663826,0,612.56485807967,0.73264222336425,0.464180007543371,1.00110443918513,0.781864451295007,0.684999026646399,0.464180007543371,1.00110443918513,"ARA Basel","IAV","2021/22",2683,"Minimum measurement is 100 cases"
"770",2021-12-28,232.995965744214,0,653.098447129896,310.917819246925,0,712.572823752807,239.808627686712,0,548.478899034386,0.737049830064561,0.484572004195127,0.989527655933995,0.789325713545516,0.686541241416489,0.484572004195127,0.989527655933995,"ARA Basel","IAV","2021/22",2683,"Minimum measurement is 100 cases"
"771",2021-12-29,184.089461391464,0,400.416700830799,276.79345092302,0,643.06513787629,230.319481539898,0,470.022267922341,0.761043047122172,0.539978233688066,0.982107860556279,0.817258841619291,0.706803844838141,0.539978233688066,0.982107860556279,"ARA Basel","IAV","2021/22",2683,"Minimum measurement is 100 cases"
"772",2021-12-30,138.067096043598,0,289.088030768167,253.461623151851,0,581.173313475772,234.538628275147,38.2954193558983,430.781837194395,0.816477496800981,0.624479459510268,1.00847553409169,0.877849320740528,0.757300203096272,0.624479459510268,1.00847553409169,"ARA Basel","IAV","2021/22",2683,"Minimum measurement is 100 cases"
"773",2021-12-31,92.0447306957322,0,286.331903600218,239.029024695763,0,503.57196551762,252.3609072537,72.4668963761809,432.254918131219,0.904757936683614,0.684787249806124,1.1247286235611,0.972157349153349,0.839747781581612,0.684787249806124,1.1247286235611,"ARA Basel","IAV","2021/22",2683,"Minimum measurement is 100 cases"
"774",2022-01-01,46.0223653478661,0,191.989508054604,237.379875427482,19.9152231528062,454.844527702158,276.108237940773,99.3670164953624,452.849459386183,1.01353923964868,0.742199653265794,1.28487882603157,1.08670282837958,0.94289157772259,0.742199653265794,1.28487882603157,"ARA Basel","IAV","2021/22",2683,"Minimum measurement is 100 cases"
"775",2022-01-02,0,0,154.541480431002,248.883603635508,59.0258230574258,438.74138421359,309.000657266225,115.257371242208,502.743943290241,1.12307689567637,0.83234287925326,1.41381091209949,1.2004000313001,1.04829375235388,0.83234287925326,1.41381091209949,"ARA Basel","IAV","2021/22",2683,"Minimum measurement is 100 cases"
"776",2022-01-03,200.895321678817,0,514.559022735299,267.274403665551,91.9771878202656,442.571619510836,338.41789916731,127.026115965145,549.809682369476,1.19847589144581,0.917910612650428,1.47904117024119,1.27699108437679,1.12241867246311,0.917910612650428,1.47904117024119,"ARA Basel","IAV","2021/22",2683,"Minimum measurement is 100 cases"
"777",2022-01-04,401.790643357633,57.525153613038,746.056133102229,295.538868992506,111.303315742747,479.774422242265,354.453715365627,138.905503483411,570.001927247844,1.21887122703532,0.959011702513168,1.47873075155748,1.29548969580093,1.1445571009216,0.959011702513168,1.47873075155748,"ARA Basel","IAV","2021/22",2683,"Minimum measurement is 100 cases"
"778",2022-01-05,321.044482978272,99.9848691082905,542.104096848253,323.774462229221,122.934653765453,524.614270692988,377.130775042677,144.863934845053,609.397615240301,1.20448569475315,0.940940645098748,1.46803074440756,1.27771462329864,1.13338893498328,0.940940645098748,1.46803074440756,"ARA Basel","IAV","2021/22",2683,"Minimum measurement is 100 cases"
"779",2022-01-06,240.29832259891,0,485.836729138242,342.303721886037,134.516307500728,550.091136271346,391.859826537563,140.194179422001,643.525473653125,1.17223304031108,0.889603536061417,1.45486254456075,1.24176131135888,1.10468114379195,0.889603536061417,1.45486254456075,"ARA Basel","IAV","2021/22",2683,"Minimum measurement is 100 cases"
"780",2022-01-07,278.281371646967,0,730.707314907556,365.71228879148,142.253068308325,589.171509274635,393.604287133421,122.660716295047,664.547857971795,1.13501732466121,0.84272618759294,1.42730846172948,1.20117924523072,1.07070459768519,0.84272618759294,1.42730846172948,"ARA Basel","IAV","2021/22",2683,"Minimum measurement is 100 cases"
"781",2022-01-08,316.264420695024,0,955.602879717244,382.425242386988,141.370197212876,623.480287561101,397.522551770218,106.666715208559,688.378388331877,1.09426955858821,0.81571371288266,1.37282540429376,1.15749652795516,1.03279466742994,0.81571371288266,1.37282540429376,"ARA Basel","IAV","2021/22",2683,"Minimum measurement is 100 cases"
"782",2022-01-09,670.971052445325,0,1555.33415329459,388.084334113135,129.978501990153,646.190166236118,392.129879022055,93.3469198353346,690.912838208775,1.05166487834573,0.810047166692983,1.29328258999849,1.1124231170212,0.992590117574347,0.810047166692983,1.29328258999849,"ARA Basel","IAV","2021/22",2683,"Minimum measurement is 100 cases"
"783",2022-01-10,1025.67768419563,301.307454514852,1750.0479138764,394.304863210531,116.225950021857,672.383776399205,372.701373255008,69.763159643999,675.639586866017,1.00790207225621,0.802481142806646,1.21332300170578,1.06666042419537,0.950786155679546,0.802481142806646,1.21332300170578,"ARA Basel","IAV","2021/22",2683,"Minimum measurement is 100 cases"
"784",2022-01-11,692.533087975087,0,1479.16106913148,392.407387165241,102.718357566465,682.096416764016,360.403926970184,61.0300369342415,659.777817006126,0.967410254444194,0.788399812985434,1.14642069590295,1.02474361994793,0.911705338442078,0.788399812985434,1.14642069590295,"ARA Basel","IAV","2021/22",2683,"Minimum measurement is 100 cases"
"785",2022-01-12,359.388491754547,0,738.374387593998,377.36044217267,80.7813695683826,673.939514776958,343.744268854724,58.7512534394625,628.737284269985,0.932702499069667,0.769268998582026,1.09613599955731,0.989224714077378,0.877820847660209,0.769268998582026,1.09613599955731,"ARA Basel","IAV","2021/22",2683,"Minimum measurement is 100 cases"
"786",2022-01-13,253.032769481209,0,805.894732654702,366.380632354021,69.5916111524079,663.169653555635,314.48749862539,35.5356589034154,593.439338347365,0.90173485670505,0.745034105395147,1.05843560801495,0.957942844570321,0.847203595834179,0.745034105395147,1.05843560801495,"ARA Basel","IAV","2021/22",2683,"Minimum measurement is 100 cases"
"787",2022-01-14,146.67704720787,0,908.521128130159,351.4034620551,64.5650071237943,638.241916986405,292.984147574471,24.0586071503947,561.909687998547,0.871773731504864,0.715047377174257,1.02850008583547,0.928035731504384,0.81724762740245,0.715047377174257,1.02850008583547,"ARA Basel","IAV","2021/22",2683,"Minimum measurement is 100 cases"
"788",2022-01-15,237.270861348998,0,1211.16932722078,324.993575999388,44.6844319252827,605.302720073494,269.657556882395,26.272842349956,513.042271414834,0.84260825385435,0.682792668087248,1.00242383962145,0.899273637821675,0.787762389859218,0.682792668087248,1.00242383962145,"ARA Basel","IAV","2021/22",2683,"Minimum measurement is 100 cases"
"789",2022-01-16,327.864675490127,0,1355.410945737,303.981485780319,32.7761529362281,575.18681862441,234.264563301881,6.40389769369602,462.125228910066,0.812388323759415,0.652231397427329,0.972545250091502,0.869749889938843,0.756957594250668,0.652231397427329,0.972545250091502,"ARA Basel","IAV","2021/22",2683,"Minimum measurement is 100 cases"
"790",2022-01-17,163.932337745063,0,730.037349509629,281.812878235126,32.4709385560836,531.154817914168,206.69697966935,3.46159080535568,409.932368533345,0.778590742058031,0.615989866624598,0.941191617491465,0.836864826779041,0.722391829142918,0.615989866624598,0.941191617491465,"ARA Basel","IAV","2021/22",2683,"Minimum measurement is 100 cases"
"791",2022-01-18,0,0,274.381314889991,248.92090164189,14.4457348835064,483.396068400274,189.918093074076,29.0018962227676,350.834289925384,0.753500005370541,0.58679338005122,0.920206630689861,0.813418409097205,0.695843691228989,0.58679338005122,0.920206630689861,"ARA Basel","IAV","2021/22",2683,"Minimum measurement is 100 cases"
"792",2022-01-19,157.909264633024,78.9924676574605,236.826061608588,220.716907810283,7.48227564915257,433.951539971413,168.413151316287,38.1604336107198,298.665869021854,0.745285525480523,0.574580729596539,0.915990321364508,0.80797483751715,0.685094352504723,0.574580729596539,0.915990321364508,"ARA Basel","IAV","2021/22",2683,"Minimum measurement is 100 cases"
"793",2022-01-20,315.818529266049,178.526633143478,453.110425388619,201.586272143988,26.2131135985425,376.959430689433,149.888495929639,54.0158366804791,245.7611551788,0.745376677786699,0.565128817857167,0.925624537716231,0.811555224614243,0.681975788584651,0.565128817857167,0.925624537716231,"ARA Basel","IAV","2021/22",2683,"Minimum measurement is 100 cases"
"794",2022-01-21,310.078561823201,168.826244127381,451.33087951902,179.193784818289,33.1229860811432,325.264583555435,140.837874807555,81.1803735403347,200.495376074775,0.749629420082557,0.557487024255194,0.941771815909919,0.8197275028542,0.682623384813756,0.557487024255194,0.941771815909919,"ARA Basel","IAV","2021/22",2683,"Minimum measurement is 100 cases"
"795",2022-01-22,304.338594380352,219.779814422153,388.897374338552,159.371560125206,45.502225125071,273.240895125341,130.380995187932,90.2837062029425,170.478284172922,0.764397576849821,0.55688424672744,0.971910906972202,0.839105818527516,0.693126980816897,0.55688424672744,0.971910906972202,"ARA Basel","IAV","2021/22",2683,"Minimum measurement is 100 cases"
"796",2022-01-23,298.598626937504,214.58893408191,382.608319793099,148.002840418631,71.9255642757148,224.080116561547,121.110183508551,91.6272600427994,150.593106974303,0.788013240906715,0.559413867387197,1.01661261442623,0.867868880279652,0.711961327434071,0.559413867387197,1.01661261442623,"ARA Basel","IAV","2021/22",2683,"Minimum measurement is 100 cases"
"797",2022-01-24,149.299313468752,91.4510483086016,207.147578628903,136.229122727379,85.4896230758544,186.968622378904,119.977773954877,93.5134719990222,146.442075910732,0.81793492686442,0.562578127870681,1.07329172585816,0.903173164586434,0.736866491183416,0.562578127870681,1.07329172585816,"ARA Basel","IAV","2021/22",2683,"Minimum measurement is 100 cases"
"798",2022-01-25,0,0,47.7815957602186,125.735603117944,90.1379874737229,161.333218762166,115.217935516646,86.3818431485243,144.054027884768,0.849483462157968,0.520721911815463,1.17824501250047,0.939918901601832,0.763562895879599,0.520721911815463,1.17824501250047,"ARA Basel","IAV","2021/22",2683,"Minimum measurement is 100 cases"
"799",2022-01-26,0,0,26.5427147820908,122.732762082226,94.8897690553258,150.575755109126,107.943219850322,62.5284645750172,153.357975125627,0.873789250311674,0.374496983701293,1.37308151692205,0.96862408139734,0.783776617871257,0.374496983701293,1.37308151692205,"ARA Basel","IAV","2021/22",2683,"Minimum measurement is 100 cases"
"800",2022-01-27,0,0,28.2320632482512,117.728022562736,89.9654083692693,145.490636756202,108.188327824983,30.4923673561831,185.884288293783,0.890708547638094,0.182530051641902,1.59888704363429,0.989127437601633,0.797380066554139,0.182530051641902,1.59888704363429,"ARA Basel","IAV","2021/22",2683,"Minimum measurement is 100 cases"
"801",2022-01-28,0,0,42.1022147452078,110.847823473669,70.813608180574,150.882038766764,111.59779937156,6.66231193469751,216.533286808422,0.92241654556452,0.157088086487876,1.68774500464116,1.02491461971213,0.82524830286197,0.157088086487876,1.68774500464116,"ARA Basel","IAV","2021/22",2683,"Minimum measurement is 100 cases"
"802",2022-01-29,0,0,44.8492154240501,109.914584081545,44.0126667191106,175.816501443979,117.803175191227,0,254.608911381873,0.984543421042612,0.295767405410923,1.6733194366743,1.09229529822555,0.882314254104844,0.295767405410923,1.6733194366743,"ARA Basel","IAV","2021/22",2683,"Minimum measurement is 100 cases"
"803",2022-01-30,0,0,25.2108586371263,111.713532332951,20.6095576622178,202.817507003685,134.874020919112,0,310.99486786911,1.07836311334352,0.445233025823235,1.71149320086381,1.19187182429551,0.970460391905674,0.445233025823235,1.71149320086381,"ARA Basel","IAV","2021/22",2683,"Minimum measurement is 100 cases"
"804",2022-01-31,113.068865454031,67.5446122903573,158.593118617704,116.094162148917,0,237.273237236424,156.090921581382,0,351.487512916369,1.18921955170876,0.669829063783398,1.70861003963411,1.30722864497124,1.07672000912092,0.669829063783398,1.70861003963411,"ARA Basel","IAV","2021/22",2683,"Minimum measurement is 100 cases"
"805",2022-02-01,226.137730908061,126.681595652998,325.593866163124,129.704265962097,0,287.671224232173,176.361459641521,0,390.656463773412,1.28502047771974,0.820180892743854,1.74986006269562,1.40410333661136,1.17114519701693,0.820180892743854,1.74986006269562,"ARA Basel","IAV","2021/22",2683,"Minimum measurement is 100 cases"
"806",2022-02-02,192.886970061575,100.142157988642,285.631782134509,147.615068834785,0,328.008325951336,195.532335475213,0,434.709596189768,1.32459888909854,0.834108228978833,1.81508954921825,1.43993680386557,1.21401236850999,0.834108228978833,1.81508954921825,"ARA Basel","IAV","2021/22",2683,"Minimum measurement is 100 cases"
"807",2022-02-03,159.63620921509,12.4610212818086,306.81139714837,166.423988880923,0,367.882461779421,208.142903832983,0,469.101213601344,1.30246296797521,0.779586896444728,1.82533903950569,1.41056478153057,1.19861396661374,0.779586896444728,1.82533903950569,"ARA Basel","IAV","2021/22",2683,"Minimum measurement is 100 cases"
"808",2022-02-04,176.089367022908,0,476.837271896853,185.653143722822,0,412.020186540376,217.946825784074,0,517.750505772909,1.25112203892161,0.734613345000219,1.76763073284301,1.35136327257833,1.15469273734824,0.734613345000219,1.76763073284301,"ARA Basel","IAV","2021/22",2683,"Minimum measurement is 100 cases"
"809",2022-02-05,192.542524830726,0,833.208738333974,200.19461743099,0,446.409564963665,231.612258518628,0,564.688649767371,1.20379073008803,0.760638328425561,1.6469431317505,1.29750823896568,1.11353977571721,0.760638328425561,1.6469431317505,"ARA Basel","IAV","2021/22",2683,"Minimum measurement is 100 cases"
"810",2022-02-06,208.995682638545,0,1322.78514351671,212.040441687858,0,490.730921258255,246.112142792654,0,610.78937282495,1.17726702172822,0.815254531968217,1.53927951148821,1.26633853556485,1.09140067860545,0.815254531968217,1.53927951148821,"ARA Basel","IAV","2021/22",2683,"Minimum measurement is 100 cases"
"811",2022-02-07,257.458654776229,0,1039.9106768179,226.369663283739,0,538.068617760861,277.439257461136,0,667.761535981862,1.19507890791993,0.891318595080508,1.49883922075936,1.28180164919955,1.11135354270552,0.891318595080508,1.49883922075936,"ARA Basel","IAV","2021/22",2683,"Minimum measurement is 100 cases"
"812",2022-02-08,305.921626913912,0,1162.83491340943,240.392775474309,0,584.314474253073,333.857038037177,0,726.518204737434,1.26761562345233,0.980650906348211,1.55458034055646,1.35385311482923,1.1841783591064,0.980650906348211,1.55458034055646,"ARA Basel","IAV","2021/22",2683,"Minimum measurement is 100 cases"
"813",2022-02-09,354.384599051596,0,891.328675866895,266.878179003823,0,639.331446475914,390.163647350876,0,795.72573354958,1.35730242848673,1.03257757452112,1.68202728245235,1.44264053088862,1.2745314368847,1.03257757452112,1.68202728245235,"ARA Basel","IAV","2021/22",2683,"Minimum measurement is 100 cases"
"814",2022-02-10,294.743081605209,0,767.688125704575,313.930877697002,0,695.845116018668,433.19852981229,0,867.768763202312,1.39721991845603,1.0205571576807,1.77388267923135,1.47885759966717,1.31786919022987,1.0205571576807,1.77388267923135,"ARA Basel","IAV","2021/22",2683,"Minimum measurement is 100 cases"
"815",2022-02-11,235.101564158822,0,1057.51500083987,364.594977555023,0,759.85155974415,480.329528477252,2.14575085107759,958.513306103426,1.37687000489937,0.959092744661985,1.79464726513676,1.45260414518025,1.30313632917448,0.959092744661985,1.79464726513676,"ARA Basel","IAV","2021/22",2683,"Minimum measurement is 100 cases"
"816",2022-02-12,167.550782079411,0,1194.1988941297,408.094866568634,0,825.970466927568,509.392706584734,0,1027.42570736004,1.31599724296433,0.898050048793253,1.73394443713541,1.38524539827856,1.24850091059899,0.898050048793253,1.73394443713541,"ARA Basel","IAV","2021/22",2683,"Minimum measurement is 100 cases"
"817",2022-02-13,100,0,2017.3031696788,455.933917959575,5.06249363655564,906.805342282594,512.626348786509,0,1058.63052549676,1.23609956197012,0.851089279420127,1.62110984452012,1.29937952441911,1.17437807687439,0.851089279420127,1.62110984452012,"ARA Basel","IAV","2021/22",2683,"Minimum measurement is 100 cases"
