"region","data_type","date","median_R_mean","median_R_highHPD","median_R_lowHPD"
"GE","infection_norm_n1",2021-10-06,1.18946626039722,1.83767775677726,0.680827090806518
"GE","infection_norm_n1",2021-10-07,1.21463102603845,1.85753259071728,0.706902155977766
"GE","infection_norm_n1",2021-10-08,1.24392888092966,1.88119109688093,0.737113392176289
"GE","infection_norm_n1",2021-10-09,1.27512673716685,1.9055976800662,0.769990811457386
"GE","infection_norm_n1",2021-10-10,1.30146290481084,1.92232079049334,0.800418868430792
"GE","infection_norm_n1",2021-10-11,1.31613131506522,1.92322650626887,0.822956988342967
"GE","infection_norm_n1",2021-10-12,1.31730740872911,1.9066662203407,0.835749267023281
"GE","infection_norm_n1",2021-10-13,1.31050609182312,1.88013783380786,0.842568456262419
"GE","infection_norm_n1",2021-10-14,1.30069283222164,1.85042513023573,0.846806518482149
"GE","infection_norm_n1",2021-10-15,1.28639045734583,1.81630258636739,0.846881791220797
"GE","infection_norm_n1",2021-10-16,1.26359502373697,1.77327181464876,0.839327627086388
"GE","infection_norm_n1",2021-10-17,1.23045221954373,1.71933562900269,0.822448557717018
"GE","infection_norm_n1",2021-10-18,1.18893431513229,1.65709849374368,0.797630984258338
"GE","infection_norm_n1",2021-10-19,1.1419674880229,1.59031468522575,0.767042745963663
"GE","infection_norm_n1",2021-10-20,1.09270784639524,1.52292253699276,0.733115436119318
"GE","infection_norm_n1",2021-10-21,1.04392064244522,1.45826743457102,0.69806269216764
"GE","infection_norm_n1",2021-10-22,1.00618919444619,1.40885399841987,0.670549903703754
"GE","infection_norm_n1",2021-10-23,0.993927494614054,1.39168684901503,0.662377335196699
"GE","infection_norm_n1",2021-10-24,1.01541322886761,1.4162075869137,0.680553708339283
"GE","infection_norm_n1",2021-10-25,1.064332049152,1.47394488102157,0.720663822798619
"GE","infection_norm_n1",2021-10-26,1.12986876039659,1.55058221209898,0.774995381205497
"GE","infection_norm_n1",2021-10-27,1.21023646854623,1.64235116201817,0.843342949657302
"GE","infection_norm_n1",2021-10-28,1.30780139610913,1.7506048049837,0.928825423742039
"GE","infection_norm_n1",2021-10-29,1.42095137926423,1.87234546077851,1.03110011937902
"GE","infection_norm_n1",2021-10-30,1.54107613759665,1.99679749206912,1.14369437099016
"GE","infection_norm_n1",2021-10-31,1.65838553928181,2.11239970042419,1.25865129049055
"GE","infection_norm_n1",2021-11-01,1.76320775597556,2.20857453387372,1.36739005726756
"GE","infection_norm_n1",2021-11-02,1.84778619244018,2.27776971404091,1.46223459685519
"GE","infection_norm_n1",2021-11-03,1.90671555717859,2.31564370099565,1.53702841500137
"GE","infection_norm_n1",2021-11-04,1.93748317492136,2.32125977670389,1.58795516666952
"GE","infection_norm_n1",2021-11-05,1.94098718588324,2.29729518432329,1.61432957078009
"GE","infection_norm_n1",2021-11-06,1.92129530120907,2.24952597144139,1.61862336328062
"GE","infection_norm_n1",2021-11-07,1.88134941075752,2.18206571043372,1.60264651839996
"GE","infection_norm_n1",2021-11-08,1.82441948067698,2.09898500099496,1.56885513512985
"GE","infection_norm_n1",2021-11-09,1.75678467890742,2.0072627795473,1.52278605671916
"GE","infection_norm_n1",2021-11-10,1.68764147478902,1.91672606455403,1.46383952638945
"GE","infection_norm_n1",2021-11-11,1.62248729086079,1.85853988506732,1.38643469665425
"GE","infection_norm_n1",2021-11-12,1.56179572851551,1.80402824503923,1.3195632119918
"GE","infection_norm_n1",2021-11-13,1.50535797082536,1.74952532143112,1.26119062021959
"GE","infection_norm_n1",2021-11-14,1.45501258578889,1.6976619012387,1.21236327033908
"GE","infection_norm_n1",2021-11-15,1.41249063858833,1.6476247375849,1.17735653959176
"GE","infection_norm_n1",2021-11-16,1.3770114742709,1.60032324471805,1.15369970382375
"GE","infection_norm_n1",2021-11-17,1.34698263439885,1.55757041914116,1.13639484965654
"GE","infection_norm_n1",2021-11-18,1.32144836088396,1.51938763336574,1.12350908840219
"SG","infection_norm_n1",2021-10-01,1.22953732525139,3.15097345082386,0
"SG","infection_norm_n1",2021-10-02,1.30050514919793,2.67738152459468,0
"SG","infection_norm_n1",2021-10-03,1.38304850037838,2.39065486278063,0.375442137976132
"SG","infection_norm_n1",2021-10-04,1.49618748781054,2.28109542589696,0.711279549724116
