"","date","observed_incidence","CI_down_observed_incidence","CI_up_observed_incidence","smoothed_incidence","CI_down_smoothed_incidence","CI_up_smoothed_incidence","deconvolved_incidence","CI_down_deconvolved_incidence","CI_up_deconvolved_incidence","Re_estimate","CI_down_Re_estimate","CI_up_Re_estimate","Re_highHPD","Re_lowHPD","bootstrapped_CI_down_Re_estimate","bootstrapped_CI_up_Re_estimate","observation_type","influenza_type","measuring_period"
"237",2022-01-12,3.70862519029846,1.42564356382882,5.9916068167681,4.94222118621005,3.41226776159498,6.47217461082513,5.71004601079394,3.96300036461474,7.45709165697314,1.13683666287427,0.651705644791072,1.75472257414234,1.75472257414234,0.651705644791072,1.01973442312353,1.25393890262501,"STEP Aire","IAV","2021/22"
"238",2022-01-13,4.76174080122999,2.00393587766101,7.51954572479897,5.21681938542266,3.61114743580359,6.82249133504174,6.0670310832472,4.26554090071149,7.86852126578291,1.15007805199576,0.671894996420762,1.75467090910584,1.75467090910584,0.671894996420762,1.03737348805725,1.26278261593428,"STEP Aire","IAV","2021/22"
"239",2022-01-14,5.81485641216153,0.844902524306397,10.7848103000167,5.55947280595662,3.8702654603401,7.24868015157314,6.51766128425076,4.60720346300209,8.42811910549943,1.16462770773141,0.693986306488757,1.75511480518112,1.75511480518112,0.693986306488757,1.04666157900988,1.28259383645294,"STEP Aire","IAV","2021/22"
"240",2022-01-15,6.42391878084259,2.34836615391535,10.4994714077698,5.89785103835976,4.15357175643179,7.64213032028773,7.01808399271272,4.95603826111404,9.08012972431139,1.17667563958757,0.715142764673025,1.75126152345214,1.75126152345214,0.715142764673025,1.05226207108023,1.30108920809492,"STEP Aire","IAV","2021/22"
"241",2022-01-16,7.03298114952364,2.74756691130336,11.3183953877439,6.32283635553037,4.48359215732787,8.16208055373288,7.47645612662599,5.23995706935145,9.71295518390053,1.18391420613559,0.733350519727989,1.74063805221531,1.74063805221531,0.733350519727989,1.05697670457814,1.31085170769304,"STEP Aire","IAV","2021/22"
"242",2022-01-17,7.6420435182047,1.09420957989049,14.1898774565189,6.7991855783274,4.82460612841891,8.77376502823589,7.88810960191324,5.52093000394177,10.2552891998847,1.18019307573888,0.74328482244445,1.71648132272334,1.71648132272334,0.74328482244445,1.05821320276016,1.30217294871761,"STEP Aire","IAV","2021/22"
"243",2022-01-18,7.6934599357468,2.72062115227753,12.6662987192161,7.25249457929589,5.11772505813525,9.38726410045652,8.2304617289719,5.81730438328626,10.6436190746575,1.16430319297938,0.743152470147443,1.67848256680832,1.67848256680832,0.743152470147443,1.05399038712035,1.27461599883841,"STEP Aire","IAV","2021/22"
"244",2022-01-19,7.74487635328891,4.31483782058739,11.1749148859904,7.67542151441919,5.40256559883151,9.94827743000688,8.51483011979607,6.0205139352937,11.0091463042984,1.14237120456727,0.736928789035213,1.63526011482394,1.63526011482394,0.736928789035213,1.03829015158406,1.24645225755047,"STEP Aire","IAV","2021/22"
"245",2022-01-20,7.79629277083101,3.63748160771285,11.9551039339492,8.0396541277423,5.69863875629717,10.3806694991874,8.82656411070431,6.25783802494569,11.3952901964629,1.1224766822308,0.730630934237751,1.59710679160015,1.59710679160015,0.730630934237751,1.01636597738398,1.22858738707761,"STEP Aire","IAV","2021/22"
"246",2022-01-21,7.84770918837311,0.941441158390149,14.7539772183561,8.34587765178511,5.91844735018703,10.7733079533832,9.14949006942982,6.50145599373012,11.7975241451295,1.10878606971801,0.727735399762407,1.56878663973001,1.56878663973001,0.727735399762407,0.996665623411776,1.22090651602424,"STEP Aire","IAV","2021/22"
