"region","data_type","date","median_R_mean","median_R_highHPD","median_R_lowHPD"
"FR","infection_norm_n1",2021-09-02,0.788644394599363,0.965889483382049,0.611399305816678
"FR","infection_norm_n1",2021-09-03,0.791094691986049,0.962621003514566,0.619568380457533
"FR","infection_norm_n1",2021-09-04,0.80483224112305,0.971931166687886,0.637733315558213
"FR","infection_norm_n1",2021-09-05,0.826416550048663,0.992241297253074,0.660591802844251
"FR","infection_norm_n1",2021-09-06,0.843373465598681,1.00905622006928,0.677690711128082
"FR","infection_norm_n1",2021-09-07,0.849161667074461,1.01258265648252,0.685740677666404
"FR","infection_norm_n1",2021-09-08,0.842075070287456,1.00057574726875,0.683574393306162
"FR","infection_norm_n1",2021-09-09,0.821343823545973,0.974960287861144,0.667727359230802
"FR","infection_norm_n1",2021-09-10,0.789213273262402,0.941182726410718,0.637243820114085
"FR","infection_norm_n1",2021-09-11,0.752908839116471,0.9073618603604,0.598455817872543
"FR","infection_norm_n1",2021-09-12,0.722382394197312,0.880555986600763,0.564208801793861
"FR","infection_norm_n1",2021-09-13,0.699168367233088,0.860299017526761,0.538037716939415
"FR","infection_norm_n1",2021-09-14,0.684681198714262,0.846752658710976,0.522609738717547
"FR","infection_norm_n1",2021-09-15,0.679907055174688,0.840875689208521,0.518938421140854
"FR","infection_norm_n1",2021-09-16,0.684237974581755,0.844090398724506,0.524385550439004
"FR","infection_norm_n1",2021-09-17,0.695606645991848,0.858758227085719,0.534816821371753
"FR","infection_norm_n1",2021-09-18,0.713987450568021,0.88591168444051,0.548933711495529
"FR","infection_norm_n1",2021-09-19,0.736677014676839,0.918091319364469,0.565460810441232
"FR","infection_norm_n1",2021-09-20,0.759206287634951,0.950118499654066,0.583913077634016
"FR","infection_norm_n1",2021-09-21,0.779525895054299,0.979501359111846,0.602109942495609
"FR","infection_norm_n1",2021-09-22,0.798418978690695,1.00698744400795,0.613764241260501
"FR","infection_norm_n1",2021-09-23,0.818275241994779,1.03522551134746,0.626531703438947
"FR","infection_norm_n1",2021-09-24,0.84361046154829,1.06930677919439,0.644349264825606
"FR","infection_norm_n1",2021-09-25,0.877830271608416,1.11304059417142,0.670206979720356
"FR","infection_norm_n1",2021-09-26,0.918111710549598,1.16309426771906,0.701755913013221
"FR","infection_norm_n1",2021-09-27,0.957060686651479,1.2108563473304,0.732757789744193
"FR","infection_norm_n1",2021-09-28,0.991371785008624,1.25232425958431,0.760543572853859
"FR","infection_norm_n1",2021-09-29,1.01724790976772,1.28311635032358,0.78187696081625
"FR","infection_norm_n1",2021-09-30,1.03209013702812,1.30040435965236,0.794407628086675
"FR","infection_norm_n1",2021-10-01,1.03951489146096,1.30848991395311,0.801117907266469
"FR","infection_norm_n1",2021-10-02,1.0506126091549,1.32012945510503,0.811500155792891
"FR","infection_norm_n1",2021-10-03,1.06992911432358,1.34064915155744,0.829374676295075
"FR","infection_norm_n1",2021-10-04,1.09858627011486,1.3712918471796,0.855750230425453
"FR","infection_norm_n1",2021-10-05,1.13572761649962,1.41086366356121,0.890073610796025
"FR","infection_norm_n1",2021-10-06,1.17673792380641,1.45389791559848,0.928532546605316
"FR","infection_norm_n1",2021-10-07,1.21024196359858,1.48750028425775,0.961231645732871
"FR","infection_norm_n1",2021-10-08,1.23082595325088,1.50563861737326,0.98336692610955
"FR","infection_norm_n1",2021-10-09,1.23937575145634,1.50954103116556,0.995522260133881
"FR","infection_norm_n1",2021-10-10,1.23828501410621,1.50227363204909,0.989184071417739
"FR","infection_norm_n1",2021-10-11,1.22951355269506,1.48652106602449,0.972506039365631
"FR","infection_norm_n1",2021-10-12,1.21968495991457,1.47349183098208,0.965878088847059
"FR","infection_norm_n1",2021-10-13,1.22065923060384,1.46737830926092,0.973940151946761
"FR","infection_norm_n1",2021-10-14,1.23629827316854,1.47653466843612,1.00065897182925
"FR","infection_norm_n1",2021-10-15,1.25830722138415,1.49525915499704,1.03459847646794
"FR","infection_norm_n1",2021-10-16,1.27475983373203,1.50773752520245,1.0548710260642
"FR","infection_norm_n1",2021-10-17,1.28183290641275,1.50968486559387,1.05939925272154
"FR","infection_norm_n1",2021-10-18,1.27967186085257,1.5031525071768,1.05619121452833
"FR","infection_norm_n1",2021-10-19,1.27005183956322,1.48715217122819,1.05295150789825
"FR","infection_norm_n1",2021-10-20,1.25744307625297,1.46588360894527,1.04900254356066
"FR","infection_norm_n1",2021-10-21,1.24635736321122,1.45492840242304,1.03778632399939
"FR","infection_norm_n1",2021-10-22,1.23706855078967,1.45928210538902,1.01485499619032
"FR","infection_norm_n1",2021-10-23,1.23179091987137,1.47249394948183,0.991087890260905
"FR","infection_norm_n1",2021-10-24,1.23406649459737,1.48590007876177,0.98223291043297
"FR","infection_norm_n1",2021-10-25,1.24265945455027,1.49796701661052,0.987351892490013
"FR","infection_norm_n1",2021-10-26,1.25479700252992,1.5089977184565,1.00059628660334
"FR","infection_norm_n1",2021-10-27,1.27001703053204,1.52661003446695,1.01342402659714
"FR","infection_norm_n1",2021-10-28,1.28880261662354,1.55665524833671,1.02094998491036
"FR","infection_norm_n1",2021-10-29,1.31124688053921,1.5938112162017,1.02868254487671
"FR","infection_norm_n1",2021-10-30,1.33879468252085,1.63917436054808,1.03841500449363
"FR","infection_norm_n1",2021-10-31,1.38667301295602,1.70196492151071,1.07138110440133
"FR","infection_norm_n1",2021-11-01,1.45827267115755,1.77931534040098,1.13723000191411
"FR","infection_norm_n1",2021-11-02,1.53875592239219,1.85327908386819,1.22423276091619
"FR","infection_norm_n1",2021-11-03,1.60550040805474,1.90254213956545,1.30845867654403
"FR","infection_norm_n1",2021-11-04,1.6465800542753,1.9266506268248,1.3665094817258
"FR","infection_norm_n1",2021-11-05,1.65397221287526,1.92651311953652,1.38143130621401
"FR","infection_norm_n1",2021-11-06,1.63088187841882,1.9070287946147,1.35473496222294
"FR","infection_norm_n1",2021-11-07,1.5896366183836,1.87270159783363,1.30657163893356
"FR","infection_norm_n1",2021-11-08,1.54239014136898,1.82252405545567,1.2622562272823
"FR","infection_norm_n1",2021-11-09,1.49421773395023,1.76070356300435,1.22773190489612
"FR","infection_norm_n1",2021-11-10,1.44083039096135,1.68393294894525,1.19772783297745
"FR","infection_norm_n1",2021-11-11,1.38366495251756,1.6035242040182,1.16380570101692
"FR","infection_norm_n1",2021-11-12,1.32409210163344,1.53181536225223,1.11636884101465
"FR","infection_norm_n1",2021-11-13,1.26552733258001,1.48099942952409,1.05005523563592
"FR","infection_norm_n1",2021-11-14,1.21324819588796,1.45351350912787,0.972982882648051
"FR","infection_norm_n1",2021-11-15,1.1707708805026,1.43932143035773,0.90222033064746
"FR","infection_norm_n1",2021-11-16,1.13884101113812,1.42645891742871,0.85122310484753
"FR","infection_norm_n1",2021-11-17,1.11536348957012,1.41208973004903,0.818637249091201
"FR","infection_norm_n1",2021-11-18,1.09765778482365,1.39862994467591,0.796685624971386
"FR","infection_norm_n1",2021-11-19,1.08417421456002,1.38733669406882,0.781011735051223
"FR","infection_norm_n1",2021-11-20,1.07384377327254,1.37906134040743,0.768626206137653
"TI","infection_norm_n1",2021-03-11,1.19428361574583,1.54038632021535,0.848180911276317
"TI","infection_norm_n1",2021-03-12,1.0979424157695,1.42911128927413,0.766773542264879
"TI","infection_norm_n1",2021-03-13,1.03605201619222,1.35656967114288,0.715534361241564
"TI","infection_norm_n1",2021-03-14,0.992020558794833,1.30241956958801,0.681621548001652
"TI","infection_norm_n1",2021-03-15,0.957163686962115,1.26157356231148,0.652753811612751
"TI","infection_norm_n1",2021-03-16,0.928449512930818,1.22682236302309,0.630076662838546
"TI","infection_norm_n1",2021-03-17,0.905919163082962,1.19235879447888,0.619479531687047
"TI","infection_norm_n1",2021-03-18,0.890172325356078,1.15955772646959,0.620786924242561
"TI","infection_norm_n1",2021-03-19,0.880315049402823,1.13642393449022,0.624206164315428
"TI","infection_norm_n1",2021-03-20,0.874702963679918,1.1267762150475,0.622629712312332
"TI","infection_norm_n1",2021-03-21,0.871517266069754,1.1254831195549,0.61755141258461
"TI","infection_norm_n1",2021-03-22,0.869577181936044,1.12585655630965,0.613297807562436
"TI","infection_norm_n1",2021-03-23,0.871401878533069,1.13083336676376,0.611970390302373
"TI","infection_norm_n1",2021-03-24,0.881151929385778,1.14361090200676,0.618692956764795
"TI","infection_norm_n1",2021-03-25,0.900537300778579,1.16524191954391,0.63583268201325
"TI","infection_norm_n1",2021-03-26,0.927314576143055,1.19889394848246,0.655735203803653
"TI","infection_norm_n1",2021-03-27,0.958537652291135,1.24542819748726,0.671647107095005
"TI","infection_norm_n1",2021-03-28,0.990483074706219,1.29801944772987,0.682946701682571
"TI","infection_norm_n1",2021-03-29,1.0184699940453,1.3430080849956,0.69393190309499
"TI","infection_norm_n1",2021-03-30,1.03954066218241,1.37082020104977,0.708261123315042
"TI","infection_norm_n1",2021-03-31,1.05762867562137,1.38710007732416,0.728157273918579
"TI","infection_norm_n1",2021-04-01,1.08035173643041,1.4082389165067,0.752464556354122
"TI","infection_norm_n1",2021-04-02,1.10945618140764,1.43556476103189,0.783347601783381
"TI","infection_norm_n1",2021-04-03,1.1389905915787,1.46023567064103,0.81774551251638
"TI","infection_norm_n1",2021-04-04,1.15589537617234,1.47200165085382,0.839789101490855
"TI","infection_norm_n1",2021-04-05,1.1529218927324,1.46422414458172,0.84161964088309
"TI","infection_norm_n1",2021-04-06,1.12867540820383,1.43434696911257,0.823003847295082
"TI","infection_norm_n1",2021-04-07,1.08621447281805,1.3844144959926,0.788014449643497
"TI","infection_norm_n1",2021-04-08,1.03047959180931,1.3186886559497,0.742270527668931
"TI","infection_norm_n1",2021-04-09,0.968732763082192,1.24247363894657,0.694991887217819
"TI","infection_norm_n1",2021-04-10,0.914200674993396,1.17475417171041,0.653647178276378
"TI","infection_norm_n1",2021-04-11,0.873372868910905,1.12514205963781,0.621603678184002
"TI","infection_norm_n1",2021-04-12,0.840310446844694,1.08621428960031,0.594406604089076
"TI","infection_norm_n1",2021-04-13,0.809972661035494,1.05200479920736,0.567940522863633
"TI","infection_norm_n1",2021-04-14,0.782749392724136,1.02313258124477,0.542366204203501
"TI","infection_norm_n1",2021-04-15,0.761436648816734,1.00370470508182,0.519168592551649
"TI","infection_norm_n1",2021-04-16,0.745571719894167,0.993487178377294,0.49765626141104
"TI","infection_norm_n1",2021-04-17,0.733222929285199,0.988305100032702,0.478140758537697
"TI","infection_norm_n1",2021-04-18,0.733788753631672,0.991244850516114,0.476332656747231
"TI","infection_norm_n1",2021-04-19,0.749217210712334,1.00660629059692,0.491828130827751
"TI","infection_norm_n1",2021-04-20,0.771653303045768,1.03127891980791,0.512027686283623
"TI","infection_norm_n1",2021-04-21,0.787732065110342,1.0519435212748,0.523520608945884
"TI","infection_norm_n1",2021-04-22,0.787583069170111,1.05509628821345,0.520069850126776
"TI","infection_norm_n1",2021-04-23,0.774751485082842,1.04484385333699,0.504659116828699
"TI","infection_norm_n1",2021-04-24,0.758326673006766,1.0307869394462,0.485866406567329
"TI","infection_norm_n1",2021-04-25,0.745319229668453,1.01669106574821,0.473947393588693
"TI","infection_norm_n1",2021-04-26,0.73291410812276,0.996733738009203,0.469094478236317
"TI","infection_norm_n1",2021-04-27,0.712530313249576,0.969443875443618,0.455616751055534
"TI","infection_norm_n1",2021-04-28,0.684962036791953,0.943974177898826,0.42594989568508
"TI","infection_norm_n1",2021-04-29,0.664435983979258,0.93479562363328,0.394076344325235
"TI","infection_norm_n1",2021-04-30,0.664101848028195,0.950997188937805,0.377206507118584
"TI","infection_norm_n1",2021-05-01,0.685742200338578,0.991266557864457,0.3802178428127
